Step,AgentID,Tick,Year,Type,Unique_ID,Investor_ID,Discount_Rate,ROACE,Optimism_Factor,Consumer_Price_Forecast,EBIT,Raw_ROACE,Num_Owned_Sites
45,inv_139,45,2069,Investor,inv_139,inv_139,0.2,0.05276797443327145,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1355200.0, 'percentage_sold': 0.9034666666666666}]], [1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",19787990.412476793,0.05276797443327145,1
45,inv_141,45,2069,Investor,inv_141,inv_141,0.2,0.051627514550118325,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1355200.0, 'percentage_sold': 0.9034666666666666}]], [1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",19360317.956294373,0.051627514550118325,1
45,inv_143,45,2069,Investor,inv_143,inv_143,0.2,0.05193032314585066,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1355200.0, 'percentage_sold': 0.9034666666666666}]], [1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",19473871.179693997,0.05193032314585066,1
45,inv_146,45,2069,Investor,inv_146,inv_146,0.2,-1.0,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1355200.0, 'percentage_sold': 0.9034666666666666}]], [1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-125000000.0,0.0,1
46,inv_102,46,2070,Investor,inv_102,inv_102,0.2,-0.05558142364440603,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-27790711.822203018,-0.05558142364440603,1
46,inv_103,46,2070,Investor,inv_103,inv_103,0.2,0.05548824257293022,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",20808090.96484883,0.05548824257293022,1
46,inv_106,46,2070,Investor,inv_106,inv_106,0.2,0.05630978490480916,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",21116169.339303434,0.05630978490480916,1
46,inv_112,46,2070,Investor,inv_112,inv_112,0.2,0.056125880334347567,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",21047205.125380337,0.056125880334347567,1
46,inv_116,46,2070,Investor,inv_116,inv_116,0.2,0.05561885392033851,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",20857070.22012694,0.05561885392033851,1
46,inv_117,46,2070,Investor,inv_117,inv_117,0.2,0.056358762001131296,1.0,"[[1495.71, [{'supply_at_marginal': 1500000, 'needed_from_marginal': 1388700.0, 'percentage_sold': 0.9258}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1421500.0, 'percentage_sold': 0.8884375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1454300.0, 'percentage_sold': 0.9089375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1486800.0, 'percentage_sold': 0.92925}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1519000.0, 'percentage_sold': 0.949375}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1550900.0, 'percentage_sold': 0.9693125}]], [1495.71, [{'supply_at_marginal': 1600000, 'needed_from_marginal': 1581800.0, 'percentage_sold': 0.988625}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1540.71, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",21134535.750424236,0.056358762001131296,1
