Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,Annual_Load_Factor,NPV,Discount_Rate,ROACE,Feedstock_Price,Available_Feedstock,Current_Supply,Optimism_Factor,SAF_Demand,Consumer_Price_Forecast,EBIT,Raw_ROACE,Max_Supply,Num_Owned_Sites,State_Spot_Price,Aggregator_Contracted_Capacity,Num_Contracts,Avg_Contract_Coverage
48,2072,SAFProductionSite,site_MAHARASHTRA_6722,MAHARASHTRA,inv_49,,1570.71,1.0,,,,,,,,,,,,,,0,565.5,70000.0,,
48,2072,Investor,inv_49,,inv_49,,,,,,0.06479581720260025,,,,,1.0,,"[[1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 54300.0, 'percentage_sold': 0.543}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 86800.0, 'percentage_sold': 0.868}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 19000.0, 'percentage_sold': 0.19}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 50900.0, 'percentage_sold': 0.509}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 81800.0, 'percentage_sold': 0.818}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",,,,1,,,1.0,0.7
49,2073,FeedstockAggregator,agg_PUNJAB,PUNJAB,,,,,1.0,,,,360.0,3933990.9796855743,4033990.9796855743,,,,,,4787000.0,0,468.0,67215.00607120826,,
49,2073,FeedstockAggregator,agg_HARYANA,HARYANA,,,,,1.0,,,,360.0,3900000.0,4000000.0,,,,,,4000000.0,0,450.0,66576.69053434116,,
49,2073,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,,,,,1.0,,,,390.0,16400000.0,16500000.0,,,,,,16500000.0,0,507.0,66566.87194594785,,
49,2073,FeedstockAggregator,agg_BIHAR,BIHAR,,,,,1.0,,,,390.0,2939462.6737615815,3039462.6737615815,,,,,,3333333.333,0,450.0,66776.2871235995,,
49,2073,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,,,,,1.0,,,,405.0,2900000.0,3000000.0,,,,,,3000000.0,0,450.0,67664.92874575802,,
49,2073,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,,,,,1.0,,,,435.0,1233333.333,1333333.333,,,,,,1333333.333,0,565.5,67929.79156575768,,
49,2073,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,,,,,1.0,,,,435.0,10333333.333,10333333.333,,,,,,10333333.333,0,565.5,67497.52834253527,,
49,2073,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,,,,,1.0,,,,405.0,5566666.667,5666666.667,,,,,,5666666.667,0,526.5,68449.3858292344,,
49,2073,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,,,,,1.0,,,,405.0,5397000.0,5497000.0,,,,,,5497000.0,0,526.5,68076.96460346476,,
49,2073,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,,,,,1.0,,,,360.0,2352358.8196167992,2452358.8196167992,,,,,,2666666.667,0,450.0,67117.98731929096,,
49,2073,FeedstockAggregator,agg_ODISHA,ODISHA,,,,,1.0,,,,360.0,3091528.510950158,3191528.510950158,,,,,,3204666.667,0,450.0,66721.10894573235,,
49,2073,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,,,,,1.0,,,,390.0,2754601.6531951893,2854601.6531951893,,,,,,3333333.333,0,507.0,67117.09525896313,,
49,2073,FeedstockAggregator,agg_TELANGANA,TELANGANA,,,,,1.0,,,,390.0,5598000.0,5698000.0,,,,,,5698000.0,0,450.0,68258.17733130747,,
49,2073,FeedstockAggregator,agg_ASSAM,ASSAM,,,,,1.0,,,,480.0,1900000.0,2000000.0,,,,,,2000000.0,0,450.0,67247.30411759269,,
49,2073,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,,,,,1.0,,,,435.0,1566666.667,1666666.667,,,,,,1666666.667,0,565.5,67745.53075048691,,
49,2073,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,,,,,1.0,,,,435.0,2105029.467179942,2205029.467179942,,,,,,2333333.333,0,450.0,68439.49814836218,,
49,2073,FeedstockAggregator,agg_KERALA,KERALA,,,,,1.0,,,,480.0,900000.0,1000000.0,,,,,,1000000.0,0,450.0,67847.84277002478,,
49,2073,FeedstockAggregator,agg_GUJARAT,GUJARAT,,,,,1.0,,,,405.0,1228122.6979914454,1328122.6979914454,,,,,,1583333.333,0,450.0,66730.66057126007,,
49,2073,Investor,inv_01,,inv_01,,,,,,0.2,0.058462359748357236,,,,1.0,,"[[1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 86800.0, 'percentage_sold': 0.868}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 19000.0, 'percentage_sold': 0.19}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 50900.0, 'percentage_sold': 0.509}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 81800.0, 'percentage_sold': 0.818}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",73077949.68544655,0.058462359748357236,,3,,,7.0,0.7000000000000001
49,2073,SAFProductionSite,site_HARYANA_001,HARYANA,inv_01,81158.4545728285,1495.71,1.0,,,,,,,,,,,26675255.975941315,,,0,450.0,70000.0,,
49,2073,SAFProductionSite,site_ANDHRA_PRADESH_006,ANDHRA_PRADESH,inv_01,81252.38306299874,1540.71,1.0,,,,,,,,,,,26706128.50218536,,,0,450.0,70000.0,,
49,2073,SAFProductionSite,site_BIHAR_131,BIHAR,inv_05,82235.13892471111,1525.71,1.0,,,,,,,,,,,27029141.850714684,,,0,450.0,70000.0,,
49,2073,Investor,inv_05,,inv_05,,,,,,0.08842177279999999,0.06865898538047961,,,,1.0,,"[[1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 86800.0, 'percentage_sold': 0.868}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 19000.0, 'percentage_sold': 0.19}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 50900.0, 'percentage_sold': 0.509}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 81800.0, 'percentage_sold': 0.818}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",51494239.03535971,0.06865898538047961,,2,,,4.0,0.7
49,2073,SAFProductionSite,site_GUJARAT_577,GUJARAT,inv_13,82770.29442335565,1540.71,1.0,,,,,,,,,,,27205037.3872723,,,0,450.0,70000.0,,
49,2073,Investor,inv_13,,inv_13,,,,,,0.0785184372088832,0.07254676636605946,,,,1.0,,"[[1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 86800.0, 'percentage_sold': 0.868}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 19000.0, 'percentage_sold': 0.19}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 50900.0, 'percentage_sold': 0.509}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 81800.0, 'percentage_sold': 0.818}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",27205037.3872723,0.07254676636605946,,1,,,2.0,0.7
49,2073,SAFProductionSite,site_RAJASTHAN_719,RAJASTHAN,inv_15,80848.9956869109,1570.71,1.0,,,,,,,,,,,26573542.666596904,,,0,450.0,70000.0,,
49,2073,Investor,inv_15,,inv_15,,,,,,0.08049755813888,0.07086278044425841,,,,1.0,,"[[1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 86800.0, 'percentage_sold': 0.868}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 19000.0, 'percentage_sold': 0.19}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 50900.0, 'percentage_sold': 0.509}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 81800.0, 'percentage_sold': 0.818}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",26573542.666596904,0.07086278044425841,,1,,,2.0,0.7
49,2073,SAFProductionSite,site_ASSAM_897,ASSAM,inv_17,81718.17982778596,1615.71,1.0,,,,,,,,,,,26859227.12880242,,,0,450.0,70000.0,,
49,2073,Investor,inv_17,,inv_17,,,,,,0.083589934592,0.07162460567680645,,,,1.0,,"[[1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 86800.0, 'percentage_sold': 0.868}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 19000.0, 'percentage_sold': 0.19}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 50900.0, 'percentage_sold': 0.509}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 81800.0, 'percentage_sold': 0.818}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",26859227.12880242,0.07162460567680645,,1,,,2.0,0.7
49,2073,SAFProductionSite,site_CHHATTISGARH_1109,CHHATTISGARH,inv_19,82626.01226937937,1495.71,1.0,,,,,,,,,,,27157614.55978827,,,0,450.0,70000.0,,
49,2073,Investor,inv_19,,inv_19,,,,,,0.08842177279999999,0.062341415913231175,,,,1.0,,"[[1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 86800.0, 'percentage_sold': 0.868}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 19000.0, 'percentage_sold': 0.19}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 50900.0, 'percentage_sold': 0.509}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 81800.0, 'percentage_sold': 0.818}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",46756061.93492338,0.062341415913231175,,2,,,3.0,0.6999999999999998
49,2073,SAFProductionSite,site_ODISHA_1992,ODISHA,inv_26,83147.67667129227,1495.71,1.0,,,,,,,,,,,27329075.826859042,,,0,450.0,70000.0,,
49,2073,Investor,inv_26,,inv_26,,,,,,0.17500000000000002,0.06434508685620548,,,,1.0,,"[[1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 86800.0, 'percentage_sold': 0.868}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 19000.0, 'percentage_sold': 0.19}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 50900.0, 'percentage_sold': 0.509}]], [1663.964534897194, [{'supply_at_marginal': 100000, 'needed_from_marginal': 81800.0, 'percentage_sold': 0.818}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 12500.0, 'percentage_sold': 0.125}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 43400.0, 'percentage_sold': 0.434}]], [1664.3911721137933, [{'supply_at_marginal': 100000, 'needed_from_marginal': 74700.0, 'percentage_sold': 0.747}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 6200.0, 'percentage_sold': 0.062}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 36500.0, 'percentage_sold': 0.365}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 67000.0, 'percentage_sold': 0.67}]], [1664.4144372452574, [{'supply_at_marginal': 100000, 'needed_from_marginal': 97800.0, 'percentage_sold': 0.978}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",48258815.14215411,0.06434508685620548,,2,,,3.0,0.6999999999999998
