Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Annual_Load_Factor,Feedstock_Price,Available_Feedstock,Current_Supply,Max_Supply,Num_Owned_Sites,State_Spot_Price,Aggregator_Contracted_Capacity
48,agg_GUJARAT,48,2072,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,450.0,66730.66057126007
49,agg_PUNJAB,49,2073,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,3933990.9796855743,4033990.9796855743,4787000.0,0,468.0,67215.00607120826
49,agg_HARYANA,49,2073,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3900000.0,4000000.0,4000000.0,0,450.0,66576.69053434116
49,agg_UTTAR_PRADESH,49,2073,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16400000.0,16500000.0,16500000.0,0,507.0,66566.87194594785
49,agg_BIHAR,49,2073,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,2939462.6737615815,3039462.6737615815,3333333.333,0,450.0,66776.2871235995
49,agg_ANDHRA_PRADESH,49,2073,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
49,agg_TAMIL_NADU,49,2073,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1233333.333,1333333.333,1333333.333,0,565.5,67929.79156575768
49,agg_MAHARASHTRA,49,2073,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10333333.333,10333333.333,10333333.333,0,565.5,67497.52834253527
49,agg_KARNATAKA,49,2073,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5566666.667,5666666.667,5666666.667,0,526.5,68449.3858292344
49,agg_WEST_BENGAL,49,2073,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5397000.0,5497000.0,5497000.0,0,526.5,68076.96460346476
49,agg_CHHATTISGARH,49,2073,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2352358.8196167992,2452358.8196167992,2666666.667,0,450.0,67117.98731929096
49,agg_ODISHA,49,2073,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3091528.510950158,3191528.510950158,3204666.667,0,450.0,66721.10894573235
49,agg_MADHYA_PRADESH,49,2073,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,2754601.6531951893,2854601.6531951893,3333333.333,0,507.0,67117.09525896313
49,agg_TELANGANA,49,2073,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5598000.0,5698000.0,5698000.0,0,450.0,68258.17733130747
49,agg_ASSAM,49,2073,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1900000.0,2000000.0,2000000.0,0,450.0,67247.30411759269
49,agg_JHARKHAND,49,2073,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1566666.667,1666666.667,1666666.667,0,565.5,67745.53075048691
49,agg_RAJASTHAN,49,2073,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2105029.467179942,2205029.467179942,2333333.333,0,450.0,68439.49814836218
49,agg_KERALA,49,2073,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,900000.0,1000000.0,1000000.0,0,450.0,67847.84277002478
49,agg_GUJARAT,49,2073,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1228122.6979914454,1328122.6979914454,1583333.333,0,450.0,66730.66057126007
50,agg_PUNJAB,50,2074,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4687000.0,4787000.0,4787000.0,0,468.0,67215.00607120826
50,agg_HARYANA,50,2074,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3900000.0,4000000.0,4000000.0,0,450.0,66576.69053434116
50,agg_UTTAR_PRADESH,50,2074,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16400000.0,16500000.0,16500000.0,0,507.0,66566.87194594785
50,agg_BIHAR,50,2074,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,2947390.707990363,3047390.707990363,3333333.333,0,450.0,66776.2871235995
50,agg_ANDHRA_PRADESH,50,2074,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2587381.3168801568,2687381.3168801568,3000000.0,0,450.0,67664.92874575802
50,agg_TAMIL_NADU,50,2074,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1023002.8704836804,1123002.8704836804,1333333.333,0,565.5,67929.79156575768
50,agg_MAHARASHTRA,50,2074,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,8979775.162208905,8979775.162208905,10333333.333,0,565.5,67497.52834253527
50,agg_KARNATAKA,50,2074,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5566666.667,5666666.667,5666666.667,0,526.5,0.0
50,agg_WEST_BENGAL,50,2074,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5397000.0,5497000.0,5497000.0,0,526.5,68076.96460346476
50,agg_CHHATTISGARH,50,2074,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2522416.4826518693,2622416.4826518693,2666666.667,0,450.0,67117.98731929096
50,agg_ODISHA,50,2074,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3104666.667,3204666.667,3204666.667,0,450.0,66721.10894573235
50,agg_MADHYA_PRADESH,50,2074,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3233333.333,3333333.333,3333333.333,0,507.0,67117.09525896313
50,agg_TELANGANA,50,2074,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5580551.9659848595,5680551.9659848595,5698000.0,0,450.0,68258.17733130747
50,agg_ASSAM,50,2074,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1757634.4780860706,1857634.4780860706,2000000.0,0,450.0,67247.30411759269
50,agg_JHARKHAND,50,2074,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1244346.8348202964,1344346.8348202964,1666666.667,0,565.5,67745.53075048691
50,agg_RAJASTHAN,50,2074,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,450.0,68439.49814836218
50,agg_KERALA,50,2074,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,806886.5992627239,906886.5992627239,1000000.0,0,450.0,67847.84277002478
50,agg_GUJARAT,50,2074,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1183620.4339413512,1283620.4339413512,1583333.333,0,450.0,66730.66057126007
51,agg_PUNJAB,51,2075,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4095831.5247065052,4195831.524706505,4787000.0,0,468.0,67215.00607120826
51,agg_HARYANA,51,2075,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3900000.0,4000000.0,4000000.0,0,450.0,66576.69053434116
51,agg_UTTAR_PRADESH,51,2075,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,14811392.636930116,14911392.636930116,16500000.0,0,507.0,66566.87194594785
51,agg_BIHAR,51,2075,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,3233333.333,3333333.333,3333333.333,0,450.0,66776.2871235995
51,agg_ANDHRA_PRADESH,51,2075,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
51,agg_TAMIL_NADU,51,2075,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1164060.61542491,1264060.61542491,1333333.333,0,565.5,67929.79156575768
51,agg_MAHARASHTRA,51,2075,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,9450384.089622103,9450384.089622103,10333333.333,0,565.5,67497.52834253527
51,agg_KARNATAKA,51,2075,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5101104.491287791,5201104.491287791,5666666.667,0,450.0,68449.3858292344
51,agg_WEST_BENGAL,51,2075,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5397000.0,5497000.0,5497000.0,0,526.5,68076.96460346476
51,agg_CHHATTISGARH,51,2075,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2400970.2582497294,2500970.2582497294,2666666.667,0,450.0,67117.98731929096
51,agg_ODISHA,51,2075,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3104666.667,3204666.667,3204666.667,0,450.0,66721.10894573235
51,agg_MADHYA_PRADESH,51,2075,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,2731389.1000435166,2831389.1000435166,3333333.333,0,507.0,67117.09525896313
51,agg_TELANGANA,51,2075,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5598000.0,5698000.0,5698000.0,0,450.0,68258.17733130747
51,agg_ASSAM,51,2075,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1900000.0,2000000.0,2000000.0,0,450.0,67247.30411759269
51,agg_JHARKHAND,51,2075,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1566666.667,1666666.667,1666666.667,0,565.5,67745.53075048691
51,agg_RAJASTHAN,51,2075,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,1888879.0848456202,1988879.0848456202,2333333.333,0,450.0,68439.49814836218
51,agg_KERALA,51,2075,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,874010.8683302093,974010.8683302093,1000000.0,0,450.0,67847.84277002478
51,agg_GUJARAT,51,2075,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,450.0,66730.66057126007
52,agg_PUNJAB,52,2076,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4646508.7648013,4746508.7648013,4787000.0,0,468.0,67215.00607120826
52,agg_HARYANA,52,2076,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3363702.884266466,3463702.884266466,4000000.0,0,450.0,66576.69053434116
52,agg_UTTAR_PRADESH,52,2076,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16400000.0,16500000.0,16500000.0,0,507.0,66566.87194594785
52,agg_BIHAR,52,2076,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,2839393.734039181,2939393.734039181,3333333.333,0,450.0,66776.2871235995
52,agg_ANDHRA_PRADESH,52,2076,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
52,agg_TAMIL_NADU,52,2076,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1046764.0267177427,1146764.0267177427,1333333.333,0,565.5,67929.79156575768
52,agg_MAHARASHTRA,52,2076,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,8342553.536144707,8442553.536144707,10333333.333,0,565.5,67497.52834253527
52,agg_KARNATAKA,52,2076,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5425263.649464091,5525263.649464091,5666666.667,0,450.0,68449.3858292344
52,agg_WEST_BENGAL,52,2076,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5397000.0,5497000.0,5497000.0,0,526.5,68076.96460346476
52,agg_CHHATTISGARH,52,2076,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2566666.667,2666666.667,2666666.667,0,450.0,67117.98731929096
52,agg_ODISHA,52,2076,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3104666.667,3204666.667,3204666.667,0,450.0,66721.10894573235
52,agg_MADHYA_PRADESH,52,2076,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3233333.333,3333333.333,3333333.333,0,507.0,67117.09525896313
52,agg_TELANGANA,52,2076,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,4948792.424040362,5048792.424040362,5698000.0,0,450.0,68258.17733130747
52,agg_ASSAM,52,2076,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1795198.5011350522,1895198.5011350522,2000000.0,0,450.0,67247.30411759269
52,agg_JHARKHAND,52,2076,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1566666.667,1666666.667,1666666.667,0,565.5,67745.53075048691
52,agg_RAJASTHAN,52,2076,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,450.0,68439.49814836218
52,agg_KERALA,52,2076,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,859938.9201164085,959938.9201164085,1000000.0,0,450.0,67847.84277002478
52,agg_GUJARAT,52,2076,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,450.0,66730.66057126007
53,agg_PUNJAB,53,2077,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4687000.0,4787000.0,4787000.0,0,468.0,67215.00607120826
53,agg_HARYANA,53,2077,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3900000.0,4000000.0,4000000.0,0,450.0,66576.69053434116
53,agg_UTTAR_PRADESH,53,2077,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,14943651.433917644,15043651.433917644,16500000.0,0,507.0,66566.87194594785
53,agg_BIHAR,53,2077,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,3057147.8320521764,3157147.8320521764,3333333.333,0,450.0,66776.2871235995
53,agg_ANDHRA_PRADESH,53,2077,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
53,agg_TAMIL_NADU,53,2077,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1041675.162986353,1141675.162986353,1333333.333,0,565.5,67929.79156575768
53,agg_MAHARASHTRA,53,2077,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10233333.333,10333333.333,10333333.333,0,565.5,67497.52834253527
53,agg_KARNATAKA,53,2077,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5566666.667,5666666.667,5666666.667,0,450.0,68449.3858292344
53,agg_WEST_BENGAL,53,2077,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5271498.246925486,5371498.246925486,5497000.0,0,526.5,68076.96460346476
53,agg_CHHATTISGARH,53,2077,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2566666.667,2666666.667,2666666.667,0,450.0,67117.98731929096
53,agg_ODISHA,53,2077,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,2695417.897365778,2795417.897365778,3204666.667,0,450.0,66721.10894573235
53,agg_MADHYA_PRADESH,53,2077,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3233333.333,3333333.333,3333333.333,0,507.0,67117.09525896313
53,agg_TELANGANA,53,2077,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,4515251.155724534,4615251.155724534,5698000.0,0,450.0,68258.17733130747
53,agg_ASSAM,53,2077,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1900000.0,2000000.0,2000000.0,0,450.0,67247.30411759269
53,agg_JHARKHAND,53,2077,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1437849.2377361471,1537849.2377361471,1666666.667,0,565.5,67745.53075048691
53,agg_RAJASTHAN,53,2077,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,450.0,68439.49814836218
53,agg_KERALA,53,2077,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,759949.7025015901,859949.7025015901,1000000.0,0,450.0,67847.84277002478
53,agg_GUJARAT,53,2077,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,450.0,0.0
54,agg_PUNJAB,54,2078,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4006769.0891826414,4106769.0891826414,4787000.0,0,468.0,0.0
54,agg_HARYANA,54,2078,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3408423.07590227,3508423.07590227,4000000.0,0,450.0,66576.69053434116
54,agg_UTTAR_PRADESH,54,2078,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16400000.0,16500000.0,16500000.0,0,507.0,66566.87194594785
54,agg_BIHAR,54,2078,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,2685376.3781080153,2785376.3781080153,3333333.333,0,450.0,66776.2871235995
54,agg_ANDHRA_PRADESH,54,2078,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
54,agg_TAMIL_NADU,54,2078,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1233333.333,1333333.333,1333333.333,0,565.5,0.0
54,agg_MAHARASHTRA,54,2078,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10233333.333,10333333.333,10333333.333,0,565.5,67497.52834253527
54,agg_KARNATAKA,54,2078,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5566666.667,5666666.667,5666666.667,0,450.0,68449.3858292344
54,agg_WEST_BENGAL,54,2078,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5140548.561949263,5240548.561949263,5497000.0,0,526.5,68076.96460346476
54,agg_CHHATTISGARH,54,2078,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2566666.667,2666666.667,2666666.667,0,450.0,67117.98731929096
54,agg_ODISHA,54,2078,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3104666.667,3204666.667,3204666.667,0,450.0,66721.10894573235
54,agg_MADHYA_PRADESH,54,2078,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3122151.095506507,3222151.095506507,3333333.333,0,507.0,0.0
54,agg_TELANGANA,54,2078,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5598000.0,5698000.0,5698000.0,0,450.0,68258.17733130747
54,agg_ASSAM,54,2078,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1900000.0,2000000.0,2000000.0,0,450.0,67247.30411759269
54,agg_JHARKHAND,54,2078,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1423846.0756926902,1523846.0756926902,1666666.667,0,565.5,0.0
54,agg_RAJASTHAN,54,2078,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,450.0,68439.49814836218
54,agg_KERALA,54,2078,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,860413.138539954,960413.138539954,1000000.0,0,450.0,67847.84277002478
54,agg_GUJARAT,54,2078,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1194835.896216963,1294835.896216963,1583333.333,0,450.0,66730.66057126007
55,agg_PUNJAB,55,2079,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4304668.54984123,4404668.54984123,4787000.0,0,450.0,67215.00607120826
55,agg_HARYANA,55,2079,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3852816.2468766146,3952816.2468766146,4000000.0,0,450.0,133525.1159227751
55,agg_UTTAR_PRADESH,55,2079,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,14450123.174936844,14550123.174936844,16500000.0,0,507.0,133160.0877207282
55,agg_BIHAR,55,2079,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,2921389.37183893,3021389.37183893,3333333.333,0,450.0,134129.15998567198
55,agg_ANDHRA_PRADESH,55,2079,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2835720.905826597,2935720.905826597,3000000.0,0,450.0,67664.92874575802
55,agg_TAMIL_NADU,55,2079,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,980059.6918615149,1080059.691861515,1333333.333,0,450.0,67929.79156575768
55,agg_MAHARASHTRA,55,2079,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,9354185.359635392,9454185.359635392,10333333.333,0,565.5,67497.52834253527
55,agg_KARNATAKA,55,2079,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,4569507.0434974525,4669507.0434974525,5666666.667,0,450.0,68449.3858292344
55,agg_WEST_BENGAL,55,2079,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5397000.0,5497000.0,5497000.0,0,526.5,68076.96460346476
55,agg_CHHATTISGARH,55,2079,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2515492.5020917994,2615492.5020917994,2666666.667,0,450.0,67117.98731929096
55,agg_ODISHA,55,2079,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,3104666.667,3204666.667,3204666.667,0,450.0,133925.62916518532
55,agg_MADHYA_PRADESH,55,2079,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,2741901.9179444015,2841901.9179444015,3333333.333,0,450.0,134044.8343945592
55,agg_TELANGANA,55,2079,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,5598000.0,5698000.0,5698000.0,0,450.0,68258.17733130747
55,agg_ASSAM,55,2079,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1840334.7414257627,1940334.7414257627,2000000.0,0,450.0,67247.30411759269
55,agg_JHARKHAND,55,2079,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1566666.667,1666666.667,1666666.667,0,450.0,67745.53075048691
55,agg_RAJASTHAN,55,2079,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,450.0,0.0
55,agg_KERALA,55,2079,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,821166.9926856005,921166.9926856005,1000000.0,0,450.0,67847.84277002478
55,agg_GUJARAT,55,2079,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1483333.333,1583333.333,1583333.333,0,450.0,134939.5598957655
56,agg_PUNJAB,56,2080,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,3821554.268675075,3921554.268675075,4787000.0,0,450.0,67215.00607120826
56,agg_HARYANA,56,2080,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3900000.0,4000000.0,4000000.0,0,450.0,133525.1159227751
56,agg_UTTAR_PRADESH,56,2080,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16400000.0,16500000.0,16500000.0,0,507.0,133160.0877207282
56,agg_BIHAR,56,2080,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,2929347.2757306285,3029347.2757306285,3333333.333,0,450.0,134129.15998567198
56,agg_ANDHRA_PRADESH,56,2080,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
56,agg_TAMIL_NADU,56,2080,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1037503.5121021154,1137503.5121021154,1333333.333,0,450.0,67929.79156575768
56,agg_MAHARASHTRA,56,2080,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,10233333.333,10333333.333,10333333.333,0,565.5,67497.52834253527
56,agg_KARNATAKA,56,2080,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,4664229.748437907,4764229.748437907,5666666.667,0,450.0,68449.3858292344
56,agg_WEST_BENGAL,56,2080,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,1.0,405.0,5397000.0,5497000.0,5497000.0,0,526.5,68076.96460346476
56,agg_CHHATTISGARH,56,2080,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,1.0,360.0,2487545.159181618,2587545.159181618,2666666.667,0,450.0,67117.98731929096
56,agg_ODISHA,56,2080,FeedstockAggregator,agg_ODISHA,ODISHA,1.0,360.0,2632166.710638294,2732166.710638294,3204666.667,0,450.0,133925.62916518532
56,agg_MADHYA_PRADESH,56,2080,FeedstockAggregator,agg_MADHYA_PRADESH,MADHYA_PRADESH,1.0,390.0,3233333.333,3333333.333,3333333.333,0,450.0,134044.8343945592
56,agg_TELANGANA,56,2080,FeedstockAggregator,agg_TELANGANA,TELANGANA,1.0,390.0,4666516.098825386,4766516.098825386,5698000.0,0,450.0,68258.17733130747
56,agg_ASSAM,56,2080,FeedstockAggregator,agg_ASSAM,ASSAM,1.0,480.0,1683397.9962906134,1783397.9962906134,2000000.0,0,450.0,67247.30411759269
56,agg_JHARKHAND,56,2080,FeedstockAggregator,agg_JHARKHAND,JHARKHAND,1.0,435.0,1246594.6336029815,1346594.6336029815,1666666.667,0,450.0,67745.53075048691
56,agg_RAJASTHAN,56,2080,FeedstockAggregator,agg_RAJASTHAN,RAJASTHAN,1.0,435.0,2233333.333,2333333.333,2333333.333,0,450.0,68439.49814836218
56,agg_KERALA,56,2080,FeedstockAggregator,agg_KERALA,KERALA,1.0,480.0,730840.2026035972,830840.2026035972,1000000.0,0,450.0,67847.84277002478
56,agg_GUJARAT,56,2080,FeedstockAggregator,agg_GUJARAT,GUJARAT,1.0,405.0,1439447.2853813823,1539447.2853813823,1583333.333,0,450.0,134939.5598957655
57,agg_PUNJAB,57,2081,FeedstockAggregator,agg_PUNJAB,PUNJAB,1.0,360.0,4687000.0,4787000.0,4787000.0,0,450.0,67215.00607120826
57,agg_HARYANA,57,2081,FeedstockAggregator,agg_HARYANA,HARYANA,1.0,360.0,3822992.461987732,3922992.461987732,4000000.0,0,450.0,133525.1159227751
57,agg_UTTAR_PRADESH,57,2081,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,1.0,390.0,16400000.0,16500000.0,16500000.0,0,507.0,133160.0877207282
57,agg_BIHAR,57,2081,FeedstockAggregator,agg_BIHAR,BIHAR,1.0,390.0,3233333.333,3333333.333,3333333.333,0,450.0,134129.15998567198
57,agg_ANDHRA_PRADESH,57,2081,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,1.0,405.0,2900000.0,3000000.0,3000000.0,0,450.0,67664.92874575802
57,agg_TAMIL_NADU,57,2081,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,1.0,435.0,1233333.333,1333333.333,1333333.333,0,450.0,67929.79156575768
57,agg_MAHARASHTRA,57,2081,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,1.0,435.0,9230809.804657338,9330809.804657338,10333333.333,0,565.5,67497.52834253527
57,agg_KARNATAKA,57,2081,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,1.0,405.0,5162064.342343082,5262064.342343082,5666666.667,0,450.0,68449.3858292344
