Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,Contracted_Production,Spot_Production,Curtailed_Volume,Take_Or_Pay_Penalty,SRMC,Opex,Transport_Cost,Profit_Margin,Max_Capacity,Is_Operational,Plant_ID,Design_Load_Factor,Annual_Load_Factor,NPV,Discount_Rate,ROACE,Feedstock_Price,Available_Feedstock,Current_Supply,Optimism_Factor,SAF_Demand,Consumer_Price_Forecast,EBIT,Raw_ROACE,Max_Supply,Cumulative_Allocated,Num_Owned_Sites,State_Spot_Price,Aggregator_Contracted_Capacity,Contract_Price,Initial_Contract_Price,Num_Contracts,Avg_Contract_Coverage
68,site_HARYANA_8697,68,2092,SAFProductionSite,site_HARYANA_8697,HARYANA,inv_23,90713.75812292079,77596.33160540207,13117.426517518717,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_8697,1.0,,,,,,,,,,,28421339.95457153,,,,0,665.5,80548.00324073785,511.79298437821285,511.79298437821285,,
68,site_ASSAM_8961,68,2092,SAFProductionSite,site_ASSAM_8961,ASSAM,inv_12,90191.94935204547,78162.31051132716,12029.638840718311,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_ASSAM_8961,1.0,,,,,,,,,,,29368992.431989342,,,,0,572.0,81976.2481996464,520.0,520.0,,
68,site_KERALA_9594,68,2092,SAFProductionSite,site_KERALA_9594,KERALA,inv_25,93145.22983529214,83693.02424832487,9452.205586967262,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_KERALA_9594,1.0,,,,,,,,,,,30050068.621469244,,,,0,577.5,85933.74841798336,525.0,525.0,,
68,site_ODISHA_10038,68,2092,SAFProductionSite,site_ODISHA_10038,ODISHA,inv_02,90397.60336077555,79521.33849612325,10876.264864652301,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_10038,1.0,,,,,,,,,,,27930159.161426947,,,,0,665.5,83516.17937270824,522.4497194627018,522.4497194627018,,
68,site_MADHYA_PRADESH_10183,68,2092,SAFProductionSite,site_MADHYA_PRADESH_10183,MADHYA_PRADESH,inv_28,91707.50277067581,80406.17124050729,11301.331530168522,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_10183,1.0,,,,,,,,,,,27187821.16608821,,,,0,693.0,82850.5352138366,530.7049189666487,530.7049189666487,,
69,site_GUJARAT_001,69,2093,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,88420.25129245821,84485.68822232378,3934.5630701344344,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,35275531.91759823,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
69,site_PUNJAB_020,69,2093,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,91540.37831052055,81552.5293669001,9987.848943620455,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,38106822.47166389,,,,0,660.0,85109.34684683023,400.0,400.0,,
69,site_CHHATTISGARH_245,69,2093,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,68049.36496242831,68049.36496242831,0.0,8786.33941721746,2635901.8251652378,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,24822901.394106228,,,,0,660.0,80197.30664774435,400.0,400.0,,
69,site_HARYANA_525,69,2093,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,91512.35314203394,82789.89764585503,8722.45549617891,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,37973049.843621776,,,,0,665.5,86545.10098269311,405.0,405.0,,
69,site_ODISHA_624,69,2093,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,94115.3595824692,86905.97022273879,7209.389359730412,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,39754267.80692926,,,,0,665.5,89404.74534625192,405.0,405.0,,
69,site_BIHAR_725,69,2093,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,91334.48646374299,82309.94381038996,9024.542653353026,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,38748170.13918555,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
69,site_MADHYA_PRADESH_1615,69,2093,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,90318.1204421486,78412.33922625764,11905.781215890966,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,34151225.472121775,,,,0,693.0,82175.48493991613,430.0,430.0,,
69,site_UTTAR_PRADESH_2182,69,2093,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,93647.18620802333,85781.5418586687,7865.644349354625,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,39333667.23590058,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
69,site_TELANGANA_2516,69,2093,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,92731.18917216851,87314.57761863212,5416.611553536393,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_TELANGANA_2516,1.0,,,,,,,,,,,38528843.16158408,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
69,site_KARNATAKA_3051,69,2093,SAFProductionSite,site_KARNATAKA_3051,KARNATAKA,inv_28,94415.73270041813,87341.19009854806,7074.542601870067,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_KARNATAKA_3051,1.0,,,,,,,,,,,38263938.22603667,,,,0,489.50000000000006,89372.55337479417,445.00000000000006,445.00000000000006,,
69,site_ANDHRA_PRADESH_3930,69,2093,SAFProductionSite,site_ANDHRA_PRADESH_3930,ANDHRA_PRADESH,inv_11,90755.04859093798,79500.0561272898,11254.992463648174,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_ANDHRA_PRADESH_3930,1.0,,,,,,,,,,,36019079.26089436,,,,0,495.00000000000006,81960.83413849205,450.0,450.0,,
69,site_WEST_BENGAL_4276,69,2093,SAFProductionSite,site_WEST_BENGAL_4276,WEST_BENGAL,inv_02,93569.3810698127,85965.39876645498,7603.982303357727,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_WEST_BENGAL_4276,1.0,,,,,,,,,,,36950128.34705241,,,,0,500.50000000000006,88781.33805457133,454.99999999999994,454.99999999999994,,
69,site_MAHARASHTRA_4310,69,2093,SAFProductionSite,site_MAHARASHTRA_4310,MAHARASHTRA,inv_10,91064.39575337125,79093.46319968053,11970.932553690727,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_MAHARASHTRA_4310,1.0,,,,,,,,,,,34298897.17853463,,,,0,517.0,82222.18557144729,470.00000000000006,470.00000000000006,,
69,site_TAMIL_NADU_4435,69,2093,SAFProductionSite,site_TAMIL_NADU_4435,TAMIL_NADU,inv_35,89735.76941095396,77290.64806319746,12445.121347756503,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_TAMIL_NADU_4435,1.0,,,,,,,,,,,33302479.956622675,,,,0,522.5,81299.19183205116,475.00000000000006,475.00000000000006,,
69,site_JHARKHAND_4876,69,2093,SAFProductionSite,site_JHARKHAND_4876,JHARKHAND,inv_37,91277.28358004434,79542.28845938011,11734.995120664229,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_JHARKHAND_4876,1.0,,,,,,,,,,,33466317.92579578,,,,0,528.0,82592.79794654396,480.0,480.0,,
69,site_RAJASTHAN_5813,69,2093,SAFProductionSite,site_RAJASTHAN_5813,RAJASTHAN,inv_41,93869.77303227494,86915.64313319266,6954.129899082283,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_RAJASTHAN_5813,1.0,,,,,,,,,,,34264821.133416146,,,,0,533.5,89742.42689939626,484.99999999999994,484.99999999999994,,
69,site_CHHATTISGARH_6311,69,2093,SAFProductionSite,site_CHHATTISGARH_6311,CHHATTISGARH,inv_43,83142.87022496515,79350.10412449643,3792.766100468725,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_6311,1.0,,,,,,,,,,,27612468.32429415,,,,0,660.0,81891.07885224825,492.5719050036115,492.5719050036115,,
69,site_PUNJAB_7112,69,2093,SAFProductionSite,site_PUNJAB_7112,PUNJAB,inv_46,82825.10959493113,77397.39567078806,5427.7139241430705,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_7112,1.0,,,,,,,,,,,26750386.840596333,,,,0,660.0,80584.46574920612,501.1922698217161,501.1922698217161,,
69,site_HARYANA_8697,69,2093,SAFProductionSite,site_HARYANA_8697,HARYANA,inv_23,89690.41209874074,76720.96386535381,12969.448233386924,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_8697,1.0,,,,,,,,,,,28100717.528092742,,,,0,665.5,80548.00324073785,511.79298437821285,511.79298437821285,,
69,site_ASSAM_8961,69,2093,SAFProductionSite,site_ASSAM_8961,ASSAM,inv_12,90191.94935204547,78956.88461207389,11235.064739971582,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_ASSAM_8961,1.0,,,,,,,,,,,29368992.431989342,,,,0,572.0,81976.2481996464,520.0,520.0,,
69,site_KERALA_9594,69,2093,SAFProductionSite,site_KERALA_9594,KERALA,inv_25,91204.36577477521,81828.38623302513,9375.979541750086,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_KERALA_9594,1.0,,,,,,,,,,,29423916.339633554,,,,0,577.5,85933.74841798336,525.0,525.0,,
69,site_ODISHA_10038,69,2093,SAFProductionSite,site_ODISHA_10038,ODISHA,inv_02,90508.08193626223,80391.60065847122,10116.481277791012,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_10038,1.0,,,,,,,,,,,27964293.74113427,,,,0,665.5,83516.17937270824,522.4497194627018,522.4497194627018,,
69,site_MADHYA_PRADESH_10183,69,2093,SAFProductionSite,site_MADHYA_PRADESH_10183,MADHYA_PRADESH,inv_28,92056.62055992593,80965.72598903069,11090.894570895238,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_10183,1.0,,,,,,,,,,,27291321.443963677,,,,0,693.0,82850.5352138366,530.7049189666487,530.7049189666487,,
70,site_GUJARAT_001,70,2094,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86705.7697577359,82847.49843787747,3858.271319858439,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,36759178.46626042,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
70,site_PUNJAB_020,70,2094,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,91540.37831052055,83042.07092724333,8498.30738327722,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,40395331.92942691,,,,0,660.0,85109.34684683023,400.0,400.0,,
70,site_CHHATTISGARH_245,70,2094,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,82527.49362769836,77576.88688933356,4950.606738364804,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,35364103.652752414,,,,0,660.0,80197.30664774435,400.0,400.0,,
70,site_HARYANA_525,70,2094,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,91799.6600689255,83531.7712894739,8267.888779451605,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,40387259.35122807,,,,0,665.5,86545.10098269311,405.0,405.0,,
70,site_ODISHA_624,70,2094,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,93401.64795243525,86246.93006242359,7154.717890011656,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,41787837.66882804,,,,0,665.5,89404.74534625192,405.0,405.0,,
70,site_BIHAR_725,70,2094,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,91334.48646374299,84392.83094545898,6941.655518284009,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,41031532.300779134,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
70,site_MADHYA_PRADESH_1615,70,2094,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,90318.1204421486,78663.76544692223,11654.354995226371,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,36409178.48317549,,,,0,693.0,82175.48493991613,430.0,430.0,,
70,site_UTTAR_PRADESH_2182,70,2094,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,91764.34017659667,84056.84043198114,7707.499744615532,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,40836943.23102833,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
70,site_TELANGANA_2516,70,2094,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,92149.82047437153,85246.72616959477,6903.094304776765,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_TELANGANA_2516,1.0,,,,,,,,,,,40591036.035367206,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
70,site_KARNATAKA_3051,70,2094,SAFProductionSite,site_KARNATAKA_3051,KARNATAKA,inv_28,94132.31240985687,86898.9944265851,7233.317983271772,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_KARNATAKA_3051,1.0,,,,,,,,,,,40502384.072287634,,,,0,489.50000000000006,89372.55337479417,445.00000000000006,445.00000000000006,,
70,site_ANDHRA_PRADESH_3930,70,2094,SAFProductionSite,site_ANDHRA_PRADESH_3930,ANDHRA_PRADESH,inv_11,91748.34885744027,79813.14879571795,11935.200061722324,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_ANDHRA_PRADESH_3930,1.0,,,,,,,,,,,38707011.35154782,,,,0,495.00000000000006,81960.83413849205,450.0,450.0,,
70,site_WEST_BENGAL_4276,70,2094,SAFProductionSite,site_WEST_BENGAL_4276,WEST_BENGAL,inv_02,92411.03616117362,84901.18758068304,7509.8485804905795,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_WEST_BENGAL_4276,1.0,,,,,,,,,,,38802979.049001664,,,,0,500.50000000000006,88781.33805457133,454.99999999999994,454.99999999999994,,
70,site_MAHARASHTRA_4310,70,2094,SAFProductionSite,site_MAHARASHTRA_4310,MAHARASHTRA,inv_10,90706.72537073297,78782.81062231722,11923.914748415744,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_MAHARASHTRA_4310,1.0,,,,,,,,,,,36431850.75640109,,,,0,517.0,82222.18557144729,470.00000000000006,470.00000000000006,,
70,site_TAMIL_NADU_4435,70,2094,SAFProductionSite,site_TAMIL_NADU_4435,TAMIL_NADU,inv_35,89735.76941095396,78654.50853795049,11081.26087300347,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_TAMIL_NADU_4435,1.0,,,,,,,,,,,35545874.19189654,,,,0,522.5,81299.19183205116,475.00000000000006,475.00000000000006,,
70,site_JHARKHAND_4876,70,2094,SAFProductionSite,site_JHARKHAND_4876,JHARKHAND,inv_37,90460.22101492863,78830.27092670668,11629.950088221944,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_JHARKHAND_4876,1.0,,,,,,,,,,,35428251.920368046,,,,0,528.0,82592.79794654396,480.0,480.0,,
70,site_RAJASTHAN_5813,70,2094,SAFProductionSite,site_RAJASTHAN_5813,RAJASTHAN,inv_41,92958.37346393068,86071.76254122915,6886.610922701526,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_RAJASTHAN_5813,1.0,,,,,,,,,,,36256096.772359684,,,,0,533.5,89742.42689939626,484.99999999999994,484.99999999999994,,
70,site_CHHATTISGARH_6311,70,2094,SAFProductionSite,site_CHHATTISGARH_6311,CHHATTISGARH,inv_43,84614.21151737496,79467.00644551375,5147.205071861215,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_6311,1.0,,,,,,,,,,,30216468.81681387,,,,0,660.0,81891.07885224825,492.5719050036115,492.5719050036115,,
70,site_PUNJAB_7112,70,2094,SAFProductionSite,site_PUNJAB_7112,PUNJAB,inv_46,82991.69392392217,77826.41466229613,5165.279261626041,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_7112,1.0,,,,,,,,,,,28878981.65589167,,,,0,660.0,80584.46574920612,501.1922698217161,501.1922698217161,,
70,site_HARYANA_8697,70,2094,SAFProductionSite,site_HARYANA_8697,HARYANA,inv_23,89690.41209874074,78280.35929892941,11410.052799811325,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_8697,1.0,,,,,,,,,,,30342977.83056128,,,,0,665.5,80548.00324073785,511.79298437821285,511.79298437821285,,
70,site_ASSAM_8961,70,2094,SAFProductionSite,site_ASSAM_8961,ASSAM,inv_12,91108.81307552266,79962.22555184795,11146.587523674709,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_ASSAM_8961,1.0,,,,,,,,,,,31945268.93766518,,,,0,572.0,81976.2481996464,520.0,520.0,,
70,site_KERALA_9594,70,2094,SAFProductionSite,site_KERALA_9594,KERALA,inv_25,91204.36577477521,82617.06599277492,8587.299782000293,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_KERALA_9594,1.0,,,,,,,,,,,31704025.484002918,,,,0,577.5,85933.74841798336,525.0,525.0,,
70,site_ODISHA_10038,70,2094,SAFProductionSite,site_ODISHA_10038,ODISHA,inv_02,91470.22286180043,80366.68548154028,11103.537380260153,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_10038,1.0,,,,,,,,,,,30548322.11844997,,,,0,665.5,83516.17937270824,522.4497194627018,522.4497194627018,,
70,site_MADHYA_PRADESH_10183,70,2094,SAFProductionSite,site_MADHYA_PRADESH_10183,MADHYA_PRADESH,inv_28,90460.35458267426,79011.92458305214,11448.429999622123,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_10183,1.0,,,,,,,,,,,29079597.55644533,,,,0,693.0,82850.5352138366,530.7049189666487,530.7049189666487,,
71,site_GUJARAT_001,71,2095,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86705.7697577359,82923.85028694771,3781.919470788198,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,36759178.46626042,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
71,site_PUNJAB_020,71,2095,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,91223.00324072558,81269.78266891313,9953.220571812446,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,40255279.29334316,,,,0,660.0,85109.34684683023,400.0,400.0,,
71,site_CHHATTISGARH_245,71,2095,SAFProductionSite,site_CHHATTISGARH_245,CHHATTISGARH,inv_06,89705.1880421405,76484.96995108455,13220.21809105594,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_245,1.0,,,,,,,,,,,38439838.99987459,,,,0,660.0,80197.30664774435,400.0,400.0,,
71,site_HARYANA_525,71,2095,SAFProductionSite,site_HARYANA_525,HARYANA,inv_10,92622.26947218421,84503.97265118941,8118.296820994801,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_525,1.0,,,,,,,,,,,40749166.34836972,,,,0,665.5,0.0,405.0,405.0,,
71,site_ODISHA_624,71,2095,SAFProductionSite,site_ODISHA_624,ODISHA,inv_11,92741.84415440852,85637.66830665337,7104.175847755148,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_624,1.0,,,,,,,,,,,41492641.87079181,,,,0,665.5,89404.74534625192,405.0,405.0,,
71,site_BIHAR_725,71,2095,SAFProductionSite,site_BIHAR_725,BIHAR,inv_12,91602.40871073569,82551.39329950792,9051.015411227767,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_BIHAR_725,1.0,,,,,,,,,,,41151894.945353046,,,,0,467.50000000000006,86458.07461765366,425.0,425.0,,
71,site_MADHYA_PRADESH_1615,71,2095,SAFProductionSite,site_MADHYA_PRADESH_1615,MADHYA_PRADESH,inv_19,90607.72210311645,78978.93312513194,11628.788977984514,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_1615,1.0,,,,,,,,,,,36525923.146500885,,,,0,693.0,82175.48493991613,430.0,430.0,,
71,site_UTTAR_PRADESH_2182,71,2095,SAFProductionSite,site_UTTAR_PRADESH_2182,UTTAR_PRADESH,inv_23,91764.34017659667,85441.0176677029,6323.322508893776,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_UTTAR_PRADESH_2182,1.0,,,,,,,,,,,40836943.23102833,,,,0,473.00000000000006,88418.01075474071,430.0,430.0,,
71,site_TELANGANA_2516,71,2095,SAFProductionSite,site_TELANGANA_2516,TELANGANA,inv_25,92149.82047437153,86984.80927441757,5165.011199953966,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_TELANGANA_2516,1.0,,,,,,,,,,,40591036.035367206,,,,0,478.50000000000006,89631.22631233465,435.0,435.0,,
71,site_KARNATAKA_3051,71,2095,SAFProductionSite,site_KARNATAKA_3051,KARNATAKA,inv_28,94030.3844483473,86804.89881656154,7225.485631785748,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_KARNATAKA_3051,1.0,,,,,,,,,,,40458527.44814786,,,,0,489.50000000000006,89372.55337479417,445.00000000000006,445.00000000000006,,
71,site_ANDHRA_PRADESH_3930,71,2095,SAFProductionSite,site_ANDHRA_PRADESH_3930,ANDHRA_PRADESH,inv_11,90362.57005023322,78299.2771015642,12063.292948669012,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_ANDHRA_PRADESH_3930,1.0,,,,,,,,,,,38122375.69663654,,,,0,495.00000000000006,81960.83413849205,450.0,450.0,,
71,site_WEST_BENGAL_4276,71,2095,SAFProductionSite,site_WEST_BENGAL_4276,WEST_BENGAL,inv_02,92046.08265754915,84565.89228310183,7480.190374447324,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_WEST_BENGAL_4276,1.0,,,,,,,,,,,38649736.71190351,,,,0,500.50000000000006,88781.33805457133,454.99999999999994,454.99999999999994,,
71,site_MAHARASHTRA_4310,71,2095,SAFProductionSite,site_MAHARASHTRA_4310,MAHARASHTRA,inv_10,90706.72537073297,79562.4194582455,11144.30591248747,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_MAHARASHTRA_4310,1.0,,,,,,,,,,,36431850.75640109,,,,0,517.0,82222.18557144729,470.00000000000006,470.00000000000006,,
71,site_TAMIL_NADU_4435,71,2095,SAFProductionSite,site_TAMIL_NADU_4435,TAMIL_NADU,inv_35,91319.23483837646,79216.64311304147,12102.59172533499,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_TAMIL_NADU_4435,1.0,,,,,,,,,,,36173111.95048322,,,,0,522.5,81299.19183205116,475.00000000000006,475.00000000000006,,
71,site_JHARKHAND_4876,71,2095,SAFProductionSite,site_JHARKHAND_4876,JHARKHAND,inv_37,90460.22101492863,80377.27677615786,10082.944238770768,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_JHARKHAND_4876,1.0,,,,,,,,,,,35428251.920368046,,,,0,528.0,82592.79794654396,480.0,480.0,,
71,site_RAJASTHAN_5813,71,2095,SAFProductionSite,site_RAJASTHAN_5813,RAJASTHAN,inv_41,92586.70394024525,85727.6273138752,6859.07662637005,0.0,0.0,1570.71,285.71,600.0,250.0,100000.0,True,site_RAJASTHAN_5813,1.0,,,,,,,,,,,36111136.33774854,,,,0,533.5,89742.42689939626,484.99999999999994,484.99999999999994,,
71,site_CHHATTISGARH_6311,71,2095,SAFProductionSite,site_CHHATTISGARH_6311,CHHATTISGARH,inv_43,91766.02137912402,79465.27618860049,12300.745190523536,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_CHHATTISGARH_6311,1.0,,,,,,,,,,,32770442.14819625,,,,0,660.0,81891.07885224825,492.5719050036115,492.5719050036115,,
71,site_PUNJAB_7112,71,2095,SAFProductionSite,site_PUNJAB_7112,PUNJAB,inv_46,82764.99286145349,77185.9760575559,5579.016803897583,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_7112,1.0,,,,,,,,,,,28800095.49855639,,,,0,660.0,80584.46574920612,501.1922698217161,501.1922698217161,,
71,site_HARYANA_8697,71,2095,SAFProductionSite,site_HARYANA_8697,HARYANA,inv_23,91133.61866292158,77955.47930652341,13178.13935639817,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_HARYANA_8697,1.0,,,,,,,,,,,30831226.058628842,,,,0,665.5,0.0,511.79298437821285,511.79298437821285,,
71,site_ASSAM_8961,71,2095,SAFProductionSite,site_ASSAM_8961,ASSAM,inv_12,90330.28761507658,78282.19746740602,12048.090147670562,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_ASSAM_8961,1.0,,,,,,,,,,,31672296.38573265,,,,0,572.0,81976.2481996464,520.0,520.0,,
71,site_KERALA_9594,71,2095,SAFProductionSite,site_KERALA_9594,KERALA,inv_25,92083.4132618238,82938.52716354988,9144.886098273928,0.0,0.0,1615.71,285.71,600.0,250.0,100000.0,True,site_KERALA_9594,1.0,,,,,,,,,,,32009595.767774865,,,,0,577.5,85933.74841798336,525.0,525.0,,
71,site_ODISHA_10038,71,2095,SAFProductionSite,site_ODISHA_10038,ODISHA,inv_02,91470.22286180043,81165.79146309219,10304.431398708242,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_ODISHA_10038,1.0,,,,,,,,,,,30548322.11844997,,,,0,665.5,83516.17937270824,522.4497194627018,522.4497194627018,,
71,site_MADHYA_PRADESH_10183,71,2095,SAFProductionSite,site_MADHYA_PRADESH_10183,MADHYA_PRADESH,inv_28,90460.35458267426,79173.93951334,11286.415069334267,0.0,0.0,1525.71,285.71,600.0,250.0,100000.0,True,site_MADHYA_PRADESH_10183,1.0,,,,,,,,,,,29079597.55644533,,,,0,693.0,82850.5352138366,530.7049189666487,530.7049189666487,,
72,site_GUJARAT_001,72,2096,SAFProductionSite,site_GUJARAT_001,GUJARAT,inv_01,86785.67737077054,84248.64410195261,2537.0332688179333,0.0,0.0,1540.71,285.71,600.0,250.0,100000.0,True,site_GUJARAT_001,1.0,,,,,,,,,,,36793055.54522018,,,,0,495.00000000000006,86562.40829619016,450.0,450.0,,
72,site_PUNJAB_020,72,2096,SAFProductionSite,site_PUNJAB_020,PUNJAB,inv_02,91223.00324072558,82859.34966454848,8363.653576177094,0.0,0.0,1495.71,285.71,600.0,250.0,100000.0,True,site_PUNJAB_020,1.0,,,,,,,,,,,40255279.29334316,,,,0,660.0,85109.34684683023,400.0,400.0,,
