Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,Annual_Load_Factor,NPV,Discount_Rate,ROACE,Feedstock_Price,Available_Feedstock,Current_Supply,Optimism_Factor,SAF_Demand,Consumer_Price_Forecast,EBIT,Raw_ROACE,Max_Supply,Num_Owned_Sites
41,site_UTTAR_PRADESH_001,41,2065,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,96284.27855998634,1525.71,1.0,,,,,,,,,,,69737740.11821249,,,0
41,site_MAHARASHTRA_008,41,2065,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97070.26293107453,1570.71,1.0,,,,,,,,,,,65938858.906449616,,,0
41,site_UTTAR_PRADESH_022,41,2065,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62578.196762521926,1525.71,0.65,,,,,,,,,,,45324762.133127004,,,0
41,site_TELANGANA_356,41,2065,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55007.41266942898,1525.71,0.5698,,,,,,,,,,,39841318.92234072,,,0
41,site_KARNATAKA_711,41,2065,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54531.01268289687,1540.71,0.56666667,,,,,,,,,,,38678301.98585193,,,0
41,site_WEST_BENGAL_1162,41,2065,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53272.82876229184,1540.71,0.5497,,,,,,,,,,,37785884.71280597,,,0
41,site_PUNJAB_1262,41,2065,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,45753.23593550356,1495.71,0.4787,,,,,,,,,,,34511208.33379097,,,0
41,site_HARYANA_2181,41,2065,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38472.27248005967,1495.71,0.4,,,,,,,,,,,29019250.408984207,,,0
41,site_ODISHA_2460,41,2065,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,31275.195489517497,1495.71,0.32046667,,,,,,,,,,,23590567.20578815,,,0
41,site_BIHAR_2543,41,2065,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,32590.981831586396,1525.71,0.33333333,,,,,,,,,,,23605322.230799705,,,0
41,site_MADHYA_PRADESH_2587,41,2065,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,31839.747715234396,1525.71,0.33333333,,,,,,,,,,,23061210.87266712,,,0
42,site_UTTAR_PRADESH_001,42,2066,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,96247.5765343845,1525.71,1.0,,,,,,,,,,,69711157.20808935,,,0
42,site_MAHARASHTRA_008,42,2066,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,95814.69412022972,1570.71,1.0,,,,,,,,,,,65085963.56893085,,,0
42,site_UTTAR_PRADESH_022,42,2066,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63673.45844876353,1525.71,0.65,,,,,,,,,,,46118049.219854936,,,0
42,site_TELANGANA_356,42,2066,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54683.635263056014,1525.71,0.5698,,,,,,,,,,,39606810.18467885,,,0
42,site_KARNATAKA_711,42,2066,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,53966.13081331851,1540.71,0.56666667,,,,,,,,,,,38277636.92457868,,,0
42,site_WEST_BENGAL_1162,42,2066,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52450.84412063551,1540.71,0.5497,,,,,,,,,,,37202859.22632556,,,0
42,site_PUNJAB_1262,42,2066,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46754.78793481477,1495.71,0.4787,,,,,,,,,,,35266668.991351426,,,0
42,site_HARYANA_2181,42,2066,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38301.99713764179,1495.71,0.4,,,,,,,,,,,28890813.42095182,,,0
42,site_ODISHA_2460,42,2066,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30950.249122373923,1495.71,0.32046667,,,,,,,,,,,23345463.410515428,,,0
42,site_BIHAR_2543,42,2066,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,32324.130569301953,1525.71,0.33333333,,,,,,,,,,,23412044.530039705,,,0
42,site_MADHYA_PRADESH_2587,42,2066,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,31969.45019591318,1525.71,0.33333333,,,,,,,,,,,23155153.082397953,,,0
43,site_UTTAR_PRADESH_001,43,2067,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,95099.0249980576,1525.71,1.0,,,,,,,,,,,68879272.81584314,,,0
43,site_MAHARASHTRA_008,43,2067,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,95215.56580463104,1570.71,1.0,,,,,,,,,,,64678981.695427805,,,0
43,site_UTTAR_PRADESH_022,43,2067,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63444.52634121157,1525.71,0.65,,,,,,,,,,,45952235.98367612,,,0
43,site_TELANGANA_356,43,2067,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55310.73117389126,1525.71,0.5698,,,,,,,,,,,40061009.48193771,,,0
43,site_KARNATAKA_711,43,2067,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,53953.66842703766,1540.71,0.56666667,,,,,,,,,,,38268797.47861354,,,0
43,site_WEST_BENGAL_1162,43,2067,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53243.548841216434,1540.71,0.5497,,,,,,,,,,,37765116.757586405,,,0
43,site_PUNJAB_1262,43,2067,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46653.92557483638,1495.71,0.4787,,,,,,,,,,,35190589.52184334,,,0
43,site_HARYANA_2181,43,2067,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,39131.0256594543,1495.71,0.4,,,,,,,,,,,29516141.34466978,,,0
43,site_ODISHA_2460,43,2067,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30983.304425514634,1495.71,0.32046667,,,,,,,,,,,23370396.69512143,,,0
43,site_BIHAR_2543,43,2067,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,32487.884609079993,1525.71,0.33333333,,,,,,,,,,,23530649.943510547,,,0
43,site_MADHYA_PRADESH_2587,43,2067,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,31830.81864904446,1525.71,0.33333333,,,,,,,,,,,23054743.63931641,,,0
44,site_UTTAR_PRADESH_001,44,2068,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,95560.87760114217,1525.71,1.0,,,,,,,,,,,69213788.03773125,,,0
44,site_MAHARASHTRA_008,44,2068,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,96135.55117461931,1570.71,1.0,,,,,,,,,,,65303918.55740714,,,0
44,site_UTTAR_PRADESH_022,44,2068,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,61893.632382832664,1525.71,0.65,,,,,,,,,,,44828938.99856186,,,0
44,site_TELANGANA_356,44,2068,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55642.72760598154,1525.71,0.5698,,,,,,,,,,,40301471.17773637,,,0
44,site_KARNATAKA_711,44,2068,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,53899.77149416614,1540.71,0.56666667,,,,,,,,,,,38230568.923097104,,,0
44,site_WEST_BENGAL_1162,44,2068,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53042.58417191024,1540.71,0.5497,,,,,,,,,,,37622574.52729422,,,0
44,site_PUNJAB_1262,44,2068,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46260.10350605335,1495.71,0.4787,,,,,,,,,,,34893533.47358097,,,0
44,site_HARYANA_2181,44,2068,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38306.972244919336,1495.71,0.4,,,,,,,,,,,28894566.094620205,,,0
44,site_ODISHA_2460,44,2068,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30766.39858891022,1495.71,0.32046667,,,,,,,,,,,23206786.791629083,,,0
44,site_BIHAR_2543,44,2068,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,32307.346733558425,1525.71,0.33333333,,,,,,,,,,,23399888.165649027,,,0
44,site_MADHYA_PRADESH_2587,44,2068,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32469.300630803653,1525.71,0.33333333,,,,,,,,,,,23517189.753884777,,,0
45,site_UTTAR_PRADESH_001,45,2069,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,95342.41951741968,1525.71,1.0,,,,,,,,,,,69055561.0322719,,,0
45,site_MAHARASHTRA_008,45,2069,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97229.03525104256,1570.71,1.0,,,,,,,,,,,66046711.355680704,,,0
45,site_UTTAR_PRADESH_022,45,2069,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63098.73955557158,1525.71,0.65,,,,,,,,,,,45701786.07270494,,,0
45,site_TELANGANA_356,45,2069,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55438.880229139744,1525.71,0.5698,,,,,,,,,,,40153826.56116362,,,0
45,site_KARNATAKA_711,45,2069,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,53903.2043189922,1540.71,0.56666667,,,,,,,,,,,38233003.79141797,,,0
45,site_WEST_BENGAL_1162,45,2069,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52873.23463363297,1540.71,0.5497,,,,,,,,,,,37502456.593289524,,,0
45,site_PUNJAB_1262,45,2069,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,45646.17912605281,1495.71,0.4787,,,,,,,,,,,34430456.452990375,,,0
45,site_HARYANA_2181,45,2069,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38303.48329198603,1495.71,0.4,,,,,,,,,,,28891934.412312135,,,0
45,site_ODISHA_2460,45,2069,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,31271.990940571326,1495.71,0.32046667,,,,,,,,,,,23588150.046563543,,,0
45,site_BIHAR_2543,45,2069,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31744.185805080997,1525.71,0.33333333,,,,,,,,,,,22991996.336762115,,,0
45,site_MADHYA_PRADESH_2587,45,2069,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,31979.628786547706,1525.71,0.33333333,,,,,,,,,,,23162525.33380864,,,0
46,site_UTTAR_PRADESH_001,46,2070,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,97277.49816226844,1525.71,1.0,,,,,,,,,,,70457119.1439494,,,0
46,site_MAHARASHTRA_008,46,2070,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,96086.83691606566,1570.71,1.0,,,,,,,,,,,65270827.44871424,,,0
46,site_UTTAR_PRADESH_022,46,2070,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63381.38920743842,1525.71,0.65,,,,,,,,,,,45906506.389055565,,,0
46,site_TELANGANA_356,46,2070,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55655.95275581546,1525.71,0.5698,,,,,,,,,,,40311050.02150959,,,0
46,site_KARNATAKA_711,46,2070,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54541.39241695291,1540.71,0.56666667,,,,,,,,,,,38685664.22742054,,,0
46,site_WEST_BENGAL_1162,46,2070,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53869.28280470619,1540.71,0.5497,,,,,,,,,,,38208943.600550056,,,0
46,site_PUNJAB_1262,46,2070,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,45789.19183687516,1495.71,0.4787,,,,,,,,,,,34538329.51063655,,,0
46,site_HARYANA_2181,46,2070,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38776.05080725062,1495.71,0.4,,,,,,,,,,,29248387.36340107,,,0
46,site_ODISHA_2460,46,2070,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,31135.55679251717,1495.71,0.32046667,,,,,,,,,,,23485239.133027777,,,0
46,site_BIHAR_2543,46,2070,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31786.614341898592,1525.71,0.33333333,,,,,,,,,,,23022726.901693724,,,0
46,site_MADHYA_PRADESH_2587,46,2070,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32241.31275996235,1525.71,0.33333333,,,,,,,,,,,23352060.418913126,,,0
47,site_UTTAR_PRADESH_001,47,2071,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,97744.26772164326,1525.71,1.0,,,,,,,,,,,70795195.668109,,,0
47,site_MAHARASHTRA_008,47,2071,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97117.8167838052,1570.71,1.0,,,,,,,,,,,65971161.763071045,,,0
47,site_UTTAR_PRADESH_022,47,2071,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63012.73778190866,1525.71,0.65,,,,,,,,,,,45639495.848058626,,,0
47,site_TELANGANA_356,47,2071,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54463.380406265234,1525.71,0.5698,,,,,,,,,,,39447281.794453844,,,0
47,site_KARNATAKA_711,47,2071,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54691.376253969494,1540.71,0.56666667,,,,,,,,,,,38792046.26317802,,,0
47,site_WEST_BENGAL_1162,47,2071,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52748.54857325461,1540.71,0.5497,,,,,,,,,,,37414018.017523766,,,0
47,site_PUNJAB_1262,47,2071,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46051.351916502936,1495.71,0.4787,,,,,,,,,,,34736074.237099,,,0
47,site_HARYANA_2181,47,2071,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,39060.44261284934,1495.71,0.4,,,,,,,,,,,29462901.25844612,,,0
47,site_ODISHA_2460,47,2071,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,31191.897784800658,1495.71,0.32046667,,,,,,,,,,,23527736.58009728,,,0
47,site_BIHAR_2543,47,2071,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31692.657452416875,1525.71,0.33333333,,,,,,,,,,,22954674.866211012,,,0
47,site_MADHYA_PRADESH_2587,47,2071,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,31696.757156162246,1525.71,0.33333333,,,,,,,,,,,22957644.24063675,,,0
48,site_UTTAR_PRADESH_001,48,2072,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,97457.36719521317,1525.71,1.0,,,,,,,,,,,70587396.48582093,,,0
48,site_MAHARASHTRA_008,48,2072,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,95675.94161873723,1570.71,1.0,,,,,,,,,,,64991710.382192,,,0
48,site_UTTAR_PRADESH_022,48,2072,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63653.19506888264,1525.71,0.65,,,,,,,,,,,46103372.656441,,,0
48,site_TELANGANA_356,48,2072,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54648.683032756075,1525.71,0.5698,,,,,,,,,,,39581494.633794904,,,0
48,site_KARNATAKA_711,48,2072,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54534.081788928284,1540.71,0.56666667,,,,,,,,,,,38680478.87206894,,,0
48,site_WEST_BENGAL_1162,48,2072,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53299.78925953589,1540.71,0.5497,,,,,,,,,,,37805007.52389622,,,0
48,site_PUNJAB_1262,48,2072,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46660.680439265474,1495.71,0.4787,,,,,,,,,,,35195684.64853355,,,0
48,site_HARYANA_2181,48,2072,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,39192.209909441575,1495.71,0.4,,,,,,,,,,,29562292.01259269,,,0
48,site_ODISHA_2460,48,2072,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30887.154175435273,1495.71,0.32046667,,,,,,,,,,,23297871.522989064,,,0
48,site_BIHAR_2543,48,2072,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,32307.99506019149,1525.71,0.33333333,,,,,,,,,,,23400357.74214609,,,0
48,site_MADHYA_PRADESH_2587,48,2072,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,31981.412724549653,1525.71,0.33333333,,,,,,,,,,,23163817.422264062,,,0
49,site_UTTAR_PRADESH_001,49,2073,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,96659.62362128783,1525.71,1.0,,,,,,,,,,,70009598.79266255,,,0
49,site_MAHARASHTRA_008,49,2073,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,95020.5217715829,1570.71,1.0,,,,,,,,,,,64546490.23421854,,,0
49,site_UTTAR_PRADESH_022,49,2073,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62831.43429373061,1525.71,0.65,,,,,,,,,,,45508179.54460615,,,0
49,site_TELANGANA_356,49,2073,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54973.5810212432,1525.71,0.5698,,,,,,,,,,,39816814.99787624,,,0
49,site_KARNATAKA_711,49,2073,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,55331.44088503527,1540.71,0.56666667,,,,,,,,,,,39246037.70534666,,,0
49,site_WEST_BENGAL_1162,49,2073,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,53104.71914697566,1540.71,0.5497,,,,,,,,,,,37666646.243758366,,,0
49,site_PUNJAB_1262,49,2073,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46099.243252056534,1495.71,0.4787,,,,,,,,,,,34772198.192593716,,,0
49,site_HARYANA_2181,49,2073,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38684.89025476114,1495.71,0.4,,,,,,,,,,,29179625.870263785,,,0
49,site_ODISHA_2460,49,2073,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,31398.71527849492,1495.71,0.32046667,,,,,,,,,,,23683736.947415933,,,0
49,site_BIHAR_2543,49,2073,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31893.01020173648,1525.71,0.33333333,,,,,,,,,,,23099788.35901571,,,0
49,site_MADHYA_PRADESH_2587,49,2073,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32496.044023834373,1525.71,0.33333333,,,,,,,,,,,23536559.726022996,,,0
50,site_UTTAR_PRADESH_001,50,2074,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,95326.67450251734,1525.71,1.0,,,,,,,,,,,69044157.07542828,,,0
50,site_MAHARASHTRA_008,50,2074,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,95607.097128252,1570.71,1.0,,,,,,,,,,,64944945.008250296,,,0
50,site_UTTAR_PRADESH_022,50,2074,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63453.241024148694,1525.71,0.65,,,,,,,,,,,45958547.941380665,,,0
50,site_TELANGANA_356,50,2074,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54912.124599068375,1525.71,0.5698,,,,,,,,,,,39772302.725859225,,,0
50,site_KARNATAKA_711,50,2074,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,55100.69606287369,1540.71,0.56666667,,,,,,,,,,,39082372.71043567,,,0
50,site_WEST_BENGAL_1162,50,2074,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52986.03155367491,1540.71,0.5497,,,,,,,,,,,37582462.320706084,,,0
50,site_PUNJAB_1262,50,2074,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46460.556000195196,1495.71,0.4787,,,,,,,,,,,35044732.78538723,,,0
50,site_HARYANA_2181,50,2074,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,38726.59174891614,1495.71,0.4,,,,,,,,,,,29211080.890289947,,,0
50,site_ODISHA_2460,50,2074,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30619.061252916457,1495.71,0.32046667,,,,,,,,,,,23095651.71246236,,,0
50,site_BIHAR_2543,50,2074,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31903.13092338851,1525.71,0.33333333,,,,,,,,,,,23107118.69650106,,,0
50,site_MADHYA_PRADESH_2587,50,2074,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32648.400949519884,1525.71,0.33333333,,,,,,,,,,,23646910.323727757,,,0
51,site_UTTAR_PRADESH_001,51,2075,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,95005.38864034992,1525.71,1.0,,,,,,,,,,,68811452.93831904,,,0
51,site_MAHARASHTRA_008,51,2075,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,96685.74031546527,1570.71,1.0,,,,,,,,,,,65677656.5388924,,,0
51,site_UTTAR_PRADESH_022,51,2075,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,62111.00807589365,1525.71,0.65,,,,,,,,,,,44986382.03928901,,,0
51,site_TELANGANA_356,51,2075,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54929.7851336484,1525.71,0.5698,,,,,,,,,,,39785094.074450195,,,0
51,site_KARNATAKA_711,51,2075,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,53987.68794539899,1540.71,0.56666667,,,,,,,,,,,38292927.18279204,,,0
51,site_WEST_BENGAL_1162,51,2075,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52531.55662700672,1540.71,0.5497,,,,,,,,,,,37260107.7999696,,,0
51,site_PUNJAB_1262,51,2075,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46091.59547863736,1495.71,0.4787,,,,,,,,,,,34766429.55358137,,,0
51,site_HARYANA_2181,51,2075,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,39071.103427261885,1495.71,0.4,,,,,,,,,,,29470942.60414937,,,0
51,site_ODISHA_2460,51,2075,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30775.731235668776,1495.71,0.32046667,,,,,,,,,,,23213826.3137526,,,0
51,site_BIHAR_2543,51,2075,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,32036.831308488363,1525.71,0.33333333,,,,,,,,,,,23203956.548425034,,,0
51,site_MADHYA_PRADESH_2587,51,2075,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32457.950543441453,1525.71,0.33333333,,,,,,,,,,,23508968.99910921,,,0
52,site_UTTAR_PRADESH_001,52,2076,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,95985.08136742873,1525.71,1.0,,,,,,,,,,,69521034.58361496,,,0
52,site_MAHARASHTRA_008,52,2076,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,95594.68866955044,1570.71,1.0,,,,,,,,,,,64936516.06633891,,,0
52,site_UTTAR_PRADESH_022,52,2076,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63223.14707823794,1525.71,0.65,,,,,,,,,,,45791893.19729696,,,0
52,site_TELANGANA_356,52,2076,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,55764.95184843586,1525.71,0.5698,,,,,,,,,,,40389996.9743036,,,0
52,site_KARNATAKA_711,52,2076,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,55460.85364706259,1540.71,0.56666667,,,,,,,,,,,39337828.883325025,,,0
52,site_WEST_BENGAL_1162,52,2076,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52963.28202048487,1540.71,0.5497,,,,,,,,,,,37566326.30430971,,,0
52,site_PUNJAB_1262,52,2076,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46324.11025075284,1495.71,0.4787,,,,,,,,,,,34941813.12104037,,,0
52,site_HARYANA_2181,52,2076,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,39181.263171407074,1495.71,0.4,,,,,,,,,,,29554034.997560643,,,0
52,site_ODISHA_2460,52,2076,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,31392.57457181488,1495.71,0.32046667,,,,,,,,,,,23679105.07377425,,,0
52,site_BIHAR_2543,52,2076,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,31753.896661494804,1525.71,0.33333333,,,,,,,,,,,22999029.81295407,,,0
52,site_MADHYA_PRADESH_2587,52,2076,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32522.15227090537,1525.71,0.33333333,,,,,,,,,,,23555469.66829405,,,0
53,site_UTTAR_PRADESH_001,53,2077,SAFProductionSite,site_UTTAR_PRADESH_001,UTTAR_PRADESH,inv_01,96227.52365558017,1525.71,1.0,,,,,,,,,,,69696633.10850015,,,0
53,site_MAHARASHTRA_008,53,2077,SAFProductionSite,site_MAHARASHTRA_008,MAHARASHTRA,inv_01,97482.86168247223,1570.71,1.0,,,,,,,,,,,66219133.11228655,,,0
53,site_UTTAR_PRADESH_022,53,2077,SAFProductionSite,site_UTTAR_PRADESH_022,UTTAR_PRADESH,inv_02,63589.27652940219,1525.71,0.65,,,,,,,,,,,46057077.097480714,,,0
53,site_TELANGANA_356,53,2077,SAFProductionSite,site_TELANGANA_356,TELANGANA,inv_08,54912.55467404988,1525.71,0.5698,,,,,,,,,,,39772614.2248676,,,0
53,site_KARNATAKA_711,53,2077,SAFProductionSite,site_KARNATAKA_711,KARNATAKA,inv_13,54618.045811163,1540.71,0.56666667,,,,,,,,,,,38740033.7133998,,,0
53,site_WEST_BENGAL_1162,53,2077,SAFProductionSite,site_WEST_BENGAL_1162,WEST_BENGAL,inv_18,52416.95448738632,1540.71,0.5497,,,,,,,,,,,37178821.64835824,,,0
53,site_PUNJAB_1262,53,2077,SAFProductionSite,site_PUNJAB_1262,PUNJAB,inv_19,46909.32219536111,1495.71,0.4787,,,,,,,,,,,35383232.63873893,,,0
53,site_HARYANA_2181,53,2077,SAFProductionSite,site_HARYANA_2181,HARYANA,inv_02,39143.67756309191,1495.71,0.4,,,,,,,,,,,29525684.549064584,,,0
53,site_ODISHA_2460,53,2077,SAFProductionSite,site_ODISHA_2460,ODISHA,inv_08,30980.13282081078,1495.71,0.32046667,,,,,,,,,,,23368004.385409363,,,0
53,site_BIHAR_2543,53,2077,SAFProductionSite,site_BIHAR_2543,BIHAR,inv_01,32601.738025253057,1525.71,0.33333333,,,,,,,,,,,23613112.83431054,,,0
53,site_MADHYA_PRADESH_2587,53,2077,SAFProductionSite,site_MADHYA_PRADESH_2587,MADHYA_PRADESH,inv_08,32405.04510851014,1525.71,0.33333333,,,,,,,,,,,23470650.121642806,,,0
