Step,AgentID,Tick,Year,Type,Unique_ID,State_ID,Investor_ID,Production_Output,SRMC,Design_Load_Factor,Annual_Load_Factor,NPV,Discount_Rate,ROACE,Feedstock_Price,Available_Feedstock,Current_Supply,Optimism_Factor,SAF_Demand,Consumer_Price_Forecast,EBIT,Raw_ROACE,Max_Supply,Num_Owned_Sites
2,inv_02,2,2026,Investor,inv_02,,inv_02,,,,,,0.2,-1.0,,,,1.0,,"[[1525.71, [{'supply_at_marginal': 100000.0, 'needed_from_marginal': 83200.0, 'percentage_sold': 0.832}]], [1525.71, [{'supply_at_marginal': 100000.0, 'needed_from_marginal': 91100.0, 'percentage_sold': 0.911}]], [1525.71, [{'supply_at_marginal': 165000.0, 'needed_from_marginal': 99800.0, 'percentage_sold': 0.6048484848484849}]], [1525.71, [{'supply_at_marginal': 165000.0, 'needed_from_marginal': 108800.0, 'percentage_sold': 0.6593939393939394}]], [1525.71, [{'supply_at_marginal': 165000.0, 'needed_from_marginal': 118000.0, 'percentage_sold': 0.7151515151515152}]], [1525.71, [{'supply_at_marginal': 165000.0, 'needed_from_marginal': 127500.0, 'percentage_sold': 0.7727272727272727}]], [1525.71, [{'supply_at_marginal': 165000.0, 'needed_from_marginal': 137100.0, 'percentage_sold': 0.8309090909090909}]], [1525.71, [{'supply_at_marginal': 165000.0, 'needed_from_marginal': 147400.0, 'percentage_sold': 0.8933333333333333}]], [1525.71, [{'supply_at_marginal': 165000.0, 'needed_from_marginal': 158700.0, 'percentage_sold': 0.9618181818181818}]], [1570.71, [{'supply_at_marginal': 100000.0, 'needed_from_marginal': 7900.0, 'percentage_sold': 0.079}]], [1570.71, [{'supply_at_marginal': 100000.0, 'needed_from_marginal': 23800.0, 'percentage_sold': 0.238}]], [1570.71, [{'supply_at_marginal': 100000.0, 'needed_from_marginal': 41200.0, 'percentage_sold': 0.412}]], [1570.71, [{'supply_at_marginal': 100000.0, 'needed_from_marginal': 60100.0, 'percentage_sold': 0.601}]], [1570.71, [{'supply_at_marginal': 100000.0, 'needed_from_marginal': 80600.0, 'percentage_sold': 0.806}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]], [2000.0, [{'supply_at_marginal': 0, 'needed_from_marginal': 0, 'percentage_sold': 1}]]]",-75000000.0,0.0,,1
3,agg_PUNJAB,3,2027,FeedstockAggregator,agg_PUNJAB,PUNJAB,,,,,1.0,,,,360.0,47870.0,47870.0,,,,,,47870.0,0
3,agg_HARYANA,3,2027,FeedstockAggregator,agg_HARYANA,HARYANA,,,,,1.0,,,,360.0,40000.0,40000.0,,,,,,40000.0,0
3,agg_UTTAR_PRADESH,3,2027,FeedstockAggregator,agg_UTTAR_PRADESH,UTTAR_PRADESH,,,,,1.0,,,,390.0,0.0,165000.0,,,,,,165000.0,0
3,agg_BIHAR,3,2027,FeedstockAggregator,agg_BIHAR,BIHAR,,,,,1.0,,,,390.0,33333.333,33333.333,,,,,,33333.333,0
3,agg_ANDHRA_PRADESH,3,2027,FeedstockAggregator,agg_ANDHRA_PRADESH,ANDHRA_PRADESH,,,,,1.0,,,,405.0,30000.0,30000.0,,,,,,30000.0,0
3,agg_TAMIL_NADU,3,2027,FeedstockAggregator,agg_TAMIL_NADU,TAMIL_NADU,,,,,1.0,,,,435.0,13333.333,13333.333,,,,,,13333.333,0
3,agg_MAHARASHTRA,3,2027,FeedstockAggregator,agg_MAHARASHTRA,MAHARASHTRA,,,,,1.0,,,,435.0,3333.3329999999987,103333.333,,,,,,103333.333,0
3,agg_KARNATAKA,3,2027,FeedstockAggregator,agg_KARNATAKA,KARNATAKA,,,,,1.0,,,,405.0,56666.667,56666.667,,,,,,56666.667,0
3,agg_WEST_BENGAL,3,2027,FeedstockAggregator,agg_WEST_BENGAL,WEST_BENGAL,,,,,1.0,,,,405.0,54970.0,54970.0,,,,,,54970.0,0
3,agg_CHHATTISGARH,3,2027,FeedstockAggregator,agg_CHHATTISGARH,CHHATTISGARH,,,,,1.0,,,,360.0,26666.667,26666.667,,,,,,26666.667,0
3,agg_ODISHA,3,2027,FeedstockAggregator,agg_ODISHA,ODISHA,,,,,1.0,,,,360.0,32046.667,32046.667,,,,,,32046.667,0
